ell,TT,EE,BB,TE
2272,111.37137867922412,5.417287649064848,0.03654337162059659,-6.924827898089961
2273,111.22905399948004,5.400523188340387,0.03650655873424423,-6.965297748320164
2274,111.08958668593874,5.38344316398332,0.036469854195817344,-7.0049432723496095
2275,110.95302812829377,5.366074039040424,0.036433257346993854,-7.043778576761641
2276,110.8201729887156,5.348412490703832,0.03639676750924766,-7.081817497716793
2277,110.68958784153855,5.33045512516025,0.036360383983829535,-7.118999314009417
2278,110.56206816314877,5.3122281924699,0.03632410605171964,-7.155337310686472
2279,110.43766697157666,5.293720732922092,0.03628793297348817,-7.190844492218104
2280,110.31643764116916,5.274944005374704,0.03625186398919142,-7.225459295733043
2281,110.19769104716814,5.25589434707,0.03621589831824248,-7.259119871329536
2282,110.08148121532024,5.236590316982364,0.03618003515924807,-7.2919126459656125
2283,109.96711963134332,5.217028127342302,0.03614427368986676,-7.323849469920787
2284,109.8561465605004,5.197211358691675,0.03610861306660373,-7.354793330353221
2285,109.74713118185508,5.1771435332158,0.03607305242468713,-7.384829765970721
2286,109.64087141283485,5.156835544803669,0.03603759087788805,-7.413895446782643
2287,109.53667971345176,5.136298232434527,0.03600222751841901,-7.442075305488664
2288,109.43461157068133,5.115520096890124,0.03596696141675101,-7.469231117467434
2289,109.33472264270029,5.094534157695101,0.0359317916215551,-7.495447199423408
2290,109.23706873811042,5.0733288147263735,0.03589671715961967,-7.520658989645283
2291,109.14096296009856,5.051922133551148,0.03586173703579695,-7.544950179934107
2292,109.04720419066219,5.030317277182848,0.03582685023300815,-7.568255579666851
2293,108.95510572962704,5.008532221360158,0.035792055712313316,-7.590509681038352
2294,108.8647237788115,4.986562614693184,0.03575735241294992,-7.611869507976911
2295,108.77611458606712,4.964411493979573,0.03572273925249993,-7.632120346710765
2296,108.68859158930027,4.942096714486222,0.03568821512707834,-7.651418579565054
2297,108.6029539005821,4.919613810144146,0.03565377891156327,-7.669697415905813
2298,108.5185149450784,4.896973137258828,0.035619429459907634,-7.687038308814394
2299,108.43607378018233,4.874177591429808,0.03558516560552672,-7.703299536940372
2300,108.35420089943563,4.851237466231055,0.035550986161693644,-7.718487621587673
2301,108.27369626371483,4.828148047542076,0.03551688992201963,-7.732756886685388
2302,108.19462106614004,4.804933817825688,0.03548287566108341,-7.745888154826659
2303,108.11555175029007,4.781581970790046,0.035448942134946364,-7.758107185461472
2304,108.03877879261442,4.758109391145731,0.035415088081916686,-7.769193713122035
2305,107.96213549643532,4.734525514854004,0.035381312223214466,-7.7792985666114465
2306,107.88642632156214,4.710824902774176,0.035347613263848485,-7.78834940186631
2307,107.81171268863204,4.687024384409048,0.035313989893415824,-7.796347837069693
2308,107.7373129586932,4.663125918142328,0.035280440787065055,-7.803295170470445
2309,107.66328808297219,4.639131449920699,0.03524696460640698,-7.809192381921447
2310,107.59044158274176,4.615057771926866,0.035213560000579,-7.814114418133154
2311,107.51809102428194,4.590899382790324,0.03518022560725652,-7.817987344125974
2312,107.44555366915144,4.566673059638568,0.035146960053807935,-7.82073691239873
2313,107.37363212466198,4.542373289931649,0.03511376195837247,-7.822511415797206
2314,107.30238581944847,4.518024271834716,0.035080629931053126,-7.823310272553838
2315,107.2311309843522,4.49361306097004,0.035047562575092644,-7.822984029023433
2316,107.15992630360962,4.469156427455744,0.03501455848807933,-7.821680063609331
2317,107.08883006123853,4.444663716022079,0.034981616263156205,-7.819322605323775
2318,107.01790012273813,4.420129419508708,0.03494873449027011,-7.815909871033133
2319,106.946451082069,4.395562894092387,0.034915911757375864,-7.8115140688406
2320,106.87528274905311,4.370973504391388,0.034883146651679665,-7.806132834601153
2321,106.80370879193332,4.346363196897876,0.03485043776082817,-7.7996892355678655
2322,106.73178522545528,4.321748786788309,0.034817783674092946,-7.792254624661349
2323,106.66031039423568,4.297124817908471,0.03478518298355154,-7.783825793828445
2324,106.5878536164012,4.272508134587564,0.03475263428526282,-7.774399261503862
2325,106.51521217785988,4.247900741575773,0.03472013618030466,-7.764045560153461
2326,106.44169714168804,4.2233195191100315,0.03468768727589418,-7.752686389877606
2327,106.36810467314064,4.198759082803702,0.03465528618639042,-7.740317473088569
2328,106.29374468486608,4.174243783715516,0.034622931534248155,-7.727082842230742
2329,106.21941216273044,4.149760854790942,0.03459062195098726,-7.712903426523062
2330,106.14367297682954,4.125334695935257,0.034558356077990335,-7.6977741902505805
2331,106.0673208781906,4.1009525920587855,0.03452613256737112,-7.681764137062863
2332,105.99040614563933,4.0766315697548245,0.03449395008263607,-7.664793463772104
2333,105.91297840820664,4.052366400351808,0.034461807299431706,-7.646930698667415
2334,105.83434379789746,4.028174171497873,0.034429702906099716,-7.6281698553016675
2335,105.75455060794324,4.004057146872356,0.03439763560423512,-7.6085047202714
2336,105.6736464463842,3.980010195979278,0.03436560410913131,-7.588003140972717
2337,105.59242106009876,3.9560579373230618,0.03433360715019634,-7.566658462820015
2338,105.5094349841002,3.9321878846627745,0.03430164347126424,-7.544389533435093
2339,105.42547654146584,3.908417303553672,0.034269711830874384,-7.521337840807375
2340,105.3405904933909,3.884756070968872,0.03423781100243705,-7.497496099889767
2341,105.25407802970764,3.8611992483063657,0.034205939774362905,-7.472782540165484
2342,105.16672526483336,3.8377567961323575,0.03417409695013554,-7.447263760174467
2343,105.07783188888848,3.814438718808909,0.034142281348299816,-7.4210061644818355
2344,104.98743966432208,3.791240209107964,0.034110491802451716,-7.394001684104025
2345,104.89558958275992,3.7681787912642095,0.03407872716106346,-7.366167780394218
2346,104.80306469221308,3.7452423238123185,0.034046986287393693,-7.337644582897398
2347,104.70841874946132,3.722448427665918,0.034015268059260605,-7.308349192143359
2348,104.61243322297587,3.699792488931039,0.033983571368812235,-7.2783471009346465
